Property,Type,Cardinality,Guideline,Vocab,Count,Descr,Data
description,Text,Many,Minimum,,6,A short description of the item.,"['We arrived back from our holiday last night and had an excellent time and would highly recommend the Inter Continental Hotel    Your organisation from our initial point of contact to the completion of our holiday has been...', 'I want to sincerely thank your company and staff for the excellent work they did in arranging our holiday to Cuba recently.    We were originally booked in (plus 2 of our friends) to the Hotel Blau in Varadero but noticing that...', 'My wife and I would like to thank you for a PERFECT HOLIDAY.    When holidays in Cuba were difficult to find at a reasonable price your package was ideal.     It was apparent theat your team had a good working knowledge of Cuba...', 'My wife and I would just like to express our thanks for your organisation of our recent trip to India.  We were thoroughly impressed with every aspect of your organisation and so glad that everything worked like clockwork.   All...', ""Sorry for taking so long with this, but I'd like to thank yourself and Alexandra for the  fantastic time we had recently in Cuba. The changes we requested mid holiday were very professionally dealt with and everything happened..."", 'Cuba was amazing. Thank you for organising my cake: it was a lovely surprise.   I shall definitely use you guys again in future and will recommend Holiday Places to everyone!! Thanks to you and the team.']"
