Property,Type,Cardinality,Guideline,Vocab,Count,Descr,Data
author,Person or Organization,Many,Recommended,,8,The author of this content.,"['Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman', 'Lawrence Woodman']"
